file	sha256	relocation_section	relocation_index	target_section	offset	elf_address	file_offset	type	symbol	symbol_index	symbol_undefined	symbol_type	symbol_section	symbol_value	addend	resolved_target_functions	resolved_target_address	owners	owner_start	owner_offset	owner_extent	owner_end	owner_fde	evidence	instruction_word	selection_relation	containing_object
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9608	.text	0x374a4	0x374a4	0x37504	R_AARCH64_CALL26	get_gdmpSram_dev	1068	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text+0x37490	0x37490	0x14	eh_frame_FDE	0x3759c	0x99c8	direct_call_BL	0x94000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9609	.text	0x374c4	0x374c4	0x37524	R_AARCH64_CALL26	dma_alloc_attrs	1095	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text+0x37490	0x37490	0x34	eh_frame_FDE	0x3759c	0x99c8	direct_call_BL	0x94000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9610	.text	0x3750c	0x3750c	0x3756c	R_AARCH64_CALL26	memmove	976	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text+0x37490	0x37490	0x7c	eh_frame_FDE	0x3759c	0x99c8	direct_call_BL	0x94000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9611	.text	0x37548	0x37548	0x375a8	R_AARCH64_CALL26	host_notify_npuMbox	1004	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text+0x37490	0x37490	0xb8	eh_frame_FDE	0x3759c	0x99c8	direct_call_BL	0x94000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9612	.text	0x37568	0x37568	0x375c8	R_AARCH64_CALL26	dma_free_attrs	1171	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text+0x37490	0x37490	0xd8	eh_frame_FDE	0x3759c	0x99c8	direct_call_BL	0x94000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9613	.text	0x3757c	0x3757c	0x375dc	R_AARCH64_ADR_PREL_PG_HI21		4	0	STT_SECTION	.rodata.str1.8	0x0	0x78f8		0x78f8	unnamed@.text+0x37490	0x37490	0xec	eh_frame_FDE	0x3759c	0x99c8	executable_reference	0x90000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9614	.text	0x37580	0x37580	0x375e0	R_AARCH64_ADD_ABS_LO12_NC		4	0	STT_SECTION	.rodata.str1.8	0x0	0x78f8		0x78f8	unnamed@.text+0x37490	0x37490	0xf0	eh_frame_FDE	0x3759c	0x99c8	executable_reference	0x91000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9615	.text	0x37584	0x37584	0x375e4	R_AARCH64_CALL26	printk	1119	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text+0x37490	0x37490	0xf4	eh_frame_FDE	0x3759c	0x99c8	direct_call_BL	0x94000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9616	.text	0x3758c	0x3758c	0x375ec	R_AARCH64_ADR_PREL_PG_HI21		4	0	STT_SECTION	.rodata.str1.8	0x0	0x7918		0x7918	unnamed@.text+0x37490	0x37490	0xfc	eh_frame_FDE	0x3759c	0x99c8	executable_reference	0x90000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9617	.text	0x37590	0x37590	0x375f0	R_AARCH64_ADD_ABS_LO12_NC		4	0	STT_SECTION	.rodata.str1.8	0x0	0x7918		0x7918	unnamed@.text+0x37490	0x37490	0x100	eh_frame_FDE	0x3759c	0x99c8	executable_reference	0x91000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9618	.text	0x37594	0x37594	0x375f4	R_AARCH64_CALL26	printk	1119	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text+0x37490	0x37490	0x104	eh_frame_FDE	0x3759c	0x99c8	direct_call_BL	0x94000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9631	.text	0x37754	0x37754	0x377b4	R_AARCH64_CALL26	get_gdmpSram_dev	1068	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text+0x37740	0x37740	0x14	eh_frame_FDE	0x37844	0x9a60	direct_call_BL	0x94000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9632	.text	0x37774	0x37774	0x377d4	R_AARCH64_CALL26	dma_alloc_attrs	1095	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text+0x37740	0x37740	0x34	eh_frame_FDE	0x37844	0x9a60	direct_call_BL	0x94000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9633	.text	0x377f0	0x377f0	0x37850	R_AARCH64_CALL26	host_notify_npuMbox	1004	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text+0x37740	0x37740	0xb0	eh_frame_FDE	0x37844	0x9a60	direct_call_BL	0x94000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9634	.text	0x37810	0x37810	0x37870	R_AARCH64_CALL26	dma_free_attrs	1171	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text+0x37740	0x37740	0xd0	eh_frame_FDE	0x37844	0x9a60	direct_call_BL	0x94000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9635	.text	0x37824	0x37824	0x37884	R_AARCH64_ADR_PREL_PG_HI21		4	0	STT_SECTION	.rodata.str1.8	0x0	0x78f8		0x78f8	unnamed@.text+0x37740	0x37740	0xe4	eh_frame_FDE	0x37844	0x9a60	executable_reference	0x90000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9636	.text	0x37828	0x37828	0x37888	R_AARCH64_ADD_ABS_LO12_NC		4	0	STT_SECTION	.rodata.str1.8	0x0	0x78f8		0x78f8	unnamed@.text+0x37740	0x37740	0xe8	eh_frame_FDE	0x37844	0x9a60	executable_reference	0x91000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9637	.text	0x3782c	0x3782c	0x3788c	R_AARCH64_CALL26	printk	1119	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text+0x37740	0x37740	0xec	eh_frame_FDE	0x37844	0x9a60	direct_call_BL	0x94000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9638	.text	0x37834	0x37834	0x37894	R_AARCH64_ADR_PREL_PG_HI21		4	0	STT_SECTION	.rodata.str1.8	0x0	0x7960		0x7960	unnamed@.text+0x37740	0x37740	0xf4	eh_frame_FDE	0x37844	0x9a60	executable_reference	0x90000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9639	.text	0x37838	0x37838	0x37898	R_AARCH64_ADD_ABS_LO12_NC		4	0	STT_SECTION	.rodata.str1.8	0x0	0x7960		0x7960	unnamed@.text+0x37740	0x37740	0xf8	eh_frame_FDE	0x37844	0x9a60	executable_reference	0x91000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9640	.text	0x3783c	0x3783c	0x3789c	R_AARCH64_CALL26	printk	1119	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text+0x37740	0x37740	0xfc	eh_frame_FDE	0x37844	0x9a60	direct_call_BL	0x94000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9641	.text	0x37850	0x37850	0x378b0	R_AARCH64_ADR_PREL_PG_HI21		6	0	STT_SECTION	.bss	0x0	0x30bd0		0x30bd0	ecnt_hwnat_npu_check_vxlan_hdr_list	0x37844	0xc	symbol_size	0x37a60		executable_reference	0x90000017	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9642	.text	0x37858	0x37858	0x378b8	R_AARCH64_ADD_ABS_LO12_NC		6	0	STT_SECTION	.bss	0x0	0x30bd0		0x30bd0	ecnt_hwnat_npu_check_vxlan_hdr_list	0x37844	0x14	symbol_size	0x37a60		executable_reference	0x910002f7	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9643	.text	0x378e4	0x378e4	0x37944	R_AARCH64_CALL26	hwnat_check_entry_is_bind	180	0	STT_FUNC	.text	0x18030	0x0	hwnat_check_entry_is_bind	0x18030	ecnt_hwnat_npu_check_vxlan_hdr_list	0x37844	0xa0	symbol_size	0x37a60		direct_call_BL	0x94000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9644	.text	0x37904	0x37904	0x37964	R_AARCH64_CALL26	kfree	1001	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			ecnt_hwnat_npu_check_vxlan_hdr_list	0x37844	0xc0	symbol_size	0x37a60		direct_call_BL	0x94000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9645	.text	0x37968	0x37968	0x379c8	R_AARCH64_CALL26	get_gdmpSram_dev	1068	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			ecnt_hwnat_npu_check_vxlan_hdr_list	0x37844	0x124	symbol_size	0x37a60		direct_call_BL	0x94000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9646	.text	0x37988	0x37988	0x379e8	R_AARCH64_CALL26	dma_alloc_attrs	1095	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			ecnt_hwnat_npu_check_vxlan_hdr_list	0x37844	0x144	symbol_size	0x37a60		direct_call_BL	0x94000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9647	.text	0x379f8	0x379f8	0x37a58	R_AARCH64_CALL26	host_notify_npuMbox	1004	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			ecnt_hwnat_npu_check_vxlan_hdr_list	0x37844	0x1b4	symbol_size	0x37a60		direct_call_BL	0x94000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9648	.text	0x37a18	0x37a18	0x37a78	R_AARCH64_CALL26	dma_free_attrs	1171	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			ecnt_hwnat_npu_check_vxlan_hdr_list	0x37844	0x1d4	symbol_size	0x37a60		direct_call_BL	0x94000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9649	.text	0x37a38	0x37a38	0x37a98	R_AARCH64_CALL26	queued_write_lock_slowpath	943	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			ecnt_hwnat_npu_check_vxlan_hdr_list	0x37844	0x1f4	symbol_size	0x37a60		direct_call_BL	0x94000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9650	.text	0x37a40	0x37a40	0x37aa0	R_AARCH64_ADR_PREL_PG_HI21		4	0	STT_SECTION	.rodata.str1.8	0x0	0x78f8		0x78f8	ecnt_hwnat_npu_check_vxlan_hdr_list	0x37844	0x1fc	symbol_size	0x37a60		executable_reference	0x90000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9651	.text	0x37a44	0x37a44	0x37aa4	R_AARCH64_ADD_ABS_LO12_NC		4	0	STT_SECTION	.rodata.str1.8	0x0	0x78f8		0x78f8	ecnt_hwnat_npu_check_vxlan_hdr_list	0x37844	0x200	symbol_size	0x37a60		executable_reference	0x91000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9652	.text	0x37a48	0x37a48	0x37aa8	R_AARCH64_CALL26	printk	1119	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			ecnt_hwnat_npu_check_vxlan_hdr_list	0x37844	0x204	symbol_size	0x37a60		direct_call_BL	0x94000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9653	.text	0x37a50	0x37a50	0x37ab0	R_AARCH64_ADR_PREL_PG_HI21		4	0	STT_SECTION	.rodata.str1.8	0x0	0x7998		0x7998	ecnt_hwnat_npu_check_vxlan_hdr_list	0x37844	0x20c	symbol_size	0x37a60		executable_reference	0x90000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9654	.text	0x37a54	0x37a54	0x37ab4	R_AARCH64_ADD_ABS_LO12_NC		4	0	STT_SECTION	.rodata.str1.8	0x0	0x7998		0x7998	ecnt_hwnat_npu_check_vxlan_hdr_list	0x37844	0x210	symbol_size	0x37a60		executable_reference	0x91000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9655	.text	0x37a58	0x37a58	0x37ab8	R_AARCH64_CALL26	printk	1119	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			ecnt_hwnat_npu_check_vxlan_hdr_list	0x37844	0x214	symbol_size	0x37a60		direct_call_BL	0x94000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9669	.text	0x37c64	0x37c64	0x37cc4	R_AARCH64_ADR_PREL_PG_HI21		4	0	STT_SECTION	.rodata.str1.8	0x0	0x79c8		0x79c8	unnamed@.text+0x37c14	0x37c14	0x50	eh_frame_FDE	0x37da8	0x9b0c	executable_reference	0x90000001	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9670	.text	0x37c68	0x37c68	0x37cc8	R_AARCH64_ADD_ABS_LO12_NC		4	0	STT_SECTION	.rodata.str1.8	0x0	0x79c8		0x79c8	unnamed@.text+0x37c14	0x37c14	0x54	eh_frame_FDE	0x37da8	0x9b0c	executable_reference	0x91000021	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9671	.text	0x37c74	0x37c74	0x37cd4	R_AARCH64_CALL26	sscanf	1118	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text+0x37c14	0x37c14	0x60	eh_frame_FDE	0x37da8	0x9b0c	direct_call_BL	0x94000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9672	.text	0x37c80	0x37c80	0x37ce0	R_AARCH64_CALL26	get_gdmpSram_dev	1068	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text+0x37c14	0x37c14	0x6c	eh_frame_FDE	0x37da8	0x9b0c	direct_call_BL	0x94000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9673	.text	0x37c9c	0x37c9c	0x37cfc	R_AARCH64_CALL26	dma_alloc_attrs	1095	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text+0x37c14	0x37c14	0x88	eh_frame_FDE	0x37da8	0x9b0c	direct_call_BL	0x94000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9674	.text	0x37d18	0x37d18	0x37d78	R_AARCH64_CALL26	host_notify_npuMbox	1004	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text+0x37c14	0x37c14	0x104	eh_frame_FDE	0x37da8	0x9b0c	direct_call_BL	0x94000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9675	.text	0x37d38	0x37d38	0x37d98	R_AARCH64_CALL26	dma_free_attrs	1171	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text+0x37c14	0x37c14	0x124	eh_frame_FDE	0x37da8	0x9b0c	direct_call_BL	0x94000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9676	.text	0x37d84	0x37d84	0x37de4	R_AARCH64_CALL26	__stack_chk_fail	1047	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text+0x37c14	0x37c14	0x170	eh_frame_FDE	0x37da8	0x9b0c	direct_call_BL	0x94000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9677	.text	0x37d88	0x37d88	0x37de8	R_AARCH64_ADR_PREL_PG_HI21		4	0	STT_SECTION	.rodata.str1.8	0x0	0x78f8		0x78f8	unnamed@.text+0x37c14	0x37c14	0x174	eh_frame_FDE	0x37da8	0x9b0c	executable_reference	0x90000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9678	.text	0x37d8c	0x37d8c	0x37dec	R_AARCH64_ADD_ABS_LO12_NC		4	0	STT_SECTION	.rodata.str1.8	0x0	0x78f8		0x78f8	unnamed@.text+0x37c14	0x37c14	0x178	eh_frame_FDE	0x37da8	0x9b0c	executable_reference	0x91000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9679	.text	0x37d90	0x37d90	0x37df0	R_AARCH64_CALL26	printk	1119	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text+0x37c14	0x37c14	0x17c	eh_frame_FDE	0x37da8	0x9b0c	direct_call_BL	0x94000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9680	.text	0x37d98	0x37d98	0x37df8	R_AARCH64_ADR_PREL_PG_HI21		4	0	STT_SECTION	.rodata.str1.8	0x0	0x79d0		0x79d0	unnamed@.text+0x37c14	0x37c14	0x184	eh_frame_FDE	0x37da8	0x9b0c	executable_reference	0x90000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9681	.text	0x37d9c	0x37d9c	0x37dfc	R_AARCH64_ADD_ABS_LO12_NC		4	0	STT_SECTION	.rodata.str1.8	0x0	0x79d0		0x79d0	unnamed@.text+0x37c14	0x37c14	0x188	eh_frame_FDE	0x37da8	0x9b0c	executable_reference	0x91000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9682	.text	0x37da0	0x37da0	0x37e00	R_AARCH64_CALL26	printk	1119	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text+0x37c14	0x37c14	0x18c	eh_frame_FDE	0x37da8	0x9b0c	direct_call_BL	0x94000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9789	.text	0x382d8	0x382d8	0x38338	R_AARCH64_ADR_PREL_PG_HI21		3	0	STT_SECTION	.rodata	0x0	0x7f8		0x7f8	unnamed@.text+0x382d4	0x382d4	0x4	eh_frame_FDE	0x3858c	0x9bac	executable_reference	0x90000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9790	.text	0x382dc	0x382dc	0x3833c	R_AARCH64_ADD_ABS_LO12_NC		3	0	STT_SECTION	.rodata	0x0	0x7f8		0x7f8	unnamed@.text+0x382d4	0x382d4	0x8	eh_frame_FDE	0x3858c	0x9bac	executable_reference	0x91000004	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9791	.text	0x3830c	0x3830c	0x3836c	R_AARCH64_LDST32_ABS_LO12_NC		3	0	STT_SECTION	.rodata	0x0	0x7f8		0x7f8	unnamed@.text+0x382d4	0x382d4	0x38	eh_frame_FDE	0x3858c	0x9bac	executable_reference	0xb9400009	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9792	.text	0x38390	0x38390	0x383f0	R_AARCH64_ADR_PREL_PG_HI21		4	0	STT_SECTION	.rodata.str1.8	0x0	0x7a28		0x7a28	unnamed@.text+0x382d4	0x382d4	0xbc	eh_frame_FDE	0x3858c	0x9bac	executable_reference	0x90000001	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9793	.text	0x38394	0x38394	0x383f4	R_AARCH64_ADD_ABS_LO12_NC		4	0	STT_SECTION	.rodata.str1.8	0x0	0x7a28		0x7a28	unnamed@.text+0x382d4	0x382d4	0xc0	eh_frame_FDE	0x3858c	0x9bac	executable_reference	0x91000021	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9794	.text	0x3839c	0x3839c	0x383fc	R_AARCH64_CALL26	sscanf	1118	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text+0x382d4	0x382d4	0xc8	eh_frame_FDE	0x3858c	0x9bac	direct_call_BL	0x94000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9795	.text	0x383bc	0x383bc	0x3841c	R_AARCH64_ADR_PREL_PG_HI21		4	0	STT_SECTION	.rodata.str1.8	0x0	0x7ec0		0x7ec0	unnamed@.text+0x382d4	0x382d4	0xe8	eh_frame_FDE	0x3858c	0x9bac	executable_reference	0x90000000	outgoing	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9796	.text	0x383c4	0x383c4	0x38424	R_AARCH64_ADD_ABS_LO12_NC		4	0	STT_SECTION	.rodata.str1.8	0x0	0x7ec0		0x7ec0	unnamed@.text+0x382d4	0x382d4	0xf0	eh_frame_FDE	0x3858c	0x9bac	executable_reference	0x91000000	outgoing	
